answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count 
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
442919984,https://www.zhihu.com/api/v4/questions/282469494,8b94be8584f3500d3b03251f8d2e173e,https://www.zhihu.com/api/v4/people/8b94be8584f3500d3b03251f8d2e173e,https://www.zhihu.com/api/v4/answers/442919984,"这个强答一个，不是我干的，是我大学时的室友。
话说某个周末，我们舍友几个一如既往的出去搓一顿，下午去的，一直喝到了晚上快十点了，也都喝的差不多了就相互搀扶着往回走，深秋时节，夜深人静，一阵阵凉风袭面而来，因为周末，又是晚上，又恰逢深秋所以校园里没有人，大多都睡去了。
这时，高潮来了，我们一行四人走到学校人工湖，借着酒劲赏着湖面漆黑的魅影，突然平时温文尔雅，玉面小生的一哥们脱下裤子对着湖面就要出恭，我等看到情况不妙正欲上前制止，只见涓涓细流缓缓注入湖面，随之此兄高呼“这是我这辈子干的最洒脱的一件事”。洋洋得意中完事收起。惊得我们黑夜中面面相觑，赶紧拉着他往回走，丢不起丢不起啊！
那湖可是情侣圣地啊，那湖畔可是莘莘学子学习之处啊，那厮竟然做如此龌蹉之事。
至今毕业已八年，每每相聚，酒酣之时，都会拉着那厮说“走，洒脱一把去”。哈哈哈哈哈哈",178,38
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
479784530,https://www.zhihu.com/api/v4/questions/282469494,33e692d594033e310aade5c9050199b4,https://www.zhihu.com/api/v4/people/33e692d594033e310aade5c9050199b4,https://www.zhihu.com/api/v4/answers/479784530,喝多了，约了学长溜校园，不想回寝室。然后带他去开房，然后。。。。他竟然什么都没做。。。。这sb气死我了。,56,40
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
475839384,https://www.zhihu.com/api/v4/questions/282469494,46ac66a325d47a120400f4befc656371,https://www.zhihu.com/api/v4/people/46ac66a325d47a120400f4befc656371,https://www.zhihu.com/api/v4/answers/475839384,"那时我还是小姐姐眼里的小狼狗
被我哥带去一个比较高档的酒吧
被邻桌三四个小姐姐叫过去一起玩儿骰子
我就记得
洋酒配红茶真好喝
甜的，不辣，也不涨肚
喝酒，摇骰子，和姐姐们贴身热舞（瞎JB扭）
等我有意识的时候，已经是第二天下午了，在一个陌生的宾馆房间，没空调，没开灯，没脱鞋也没盖被。
身边没有人，手机没有电，头痛欲裂（我怀疑是假酒或者酒里有药）
然后我离开宾馆……前台告诉我，昨天我哥找了整个宾馆没找到我，好像去外面找我了……
到底发生了什么……




据说，我喝多后，在酒吧的大堂里躺着，挨个摸小姐姐们的腿……小姐姐们要不躲得远远的，要不过来逗我玩儿，跟我拍照……
保安帮我哥把我送到了宾馆……
我从窗户（二楼）跳下去跑了……
然后又从外面爬进了二楼一个空房间……
睡了一晚




酒吧离我家挺近，好几次傍晚我从酒吧门口经过，都有在那工作的小姐姐和我打招呼……都知道我叫啥了……
还好，一年之后它黄了",42,6
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
576368361,https://www.zhihu.com/api/v4/questions/282469494,5561decaf3f26f8d1e1b1c5f218bc48d,https://www.zhihu.com/api/v4/people/5561decaf3f26f8d1e1b1c5f218bc48d,https://www.zhihu.com/api/v4/answers/576368361,"别赞，要脸，真的要脸，已戒酒，再也特么不喝了
背景提要:
我，某海外大学中国学生会前学生会长。
本来我是个喝高了就睡的人，酒品很好的那种。结果当届压力巨大无比……前一届会长昏庸无能，搞的学生会结束时声名狼藉，所有人做鸟兽散，只有我一个留了下来。我废了九牛二虎之力先招揽了十几个人重组学生会，然后开始和校内外各大组织求赞助办手续改规定blabla……最后好不容易把一切都拉上了正轨。我本来以为我压力大其实是抗的住的，没想到直接引起了我酒后行为的完全转变……
一次大活动成功之后，我们学生会组织了一次集体旅行团建，去大城市寻欢作乐。当晚一起k歌，酒局是免不了的，我作为会长被灌也同样是免不了的……而前面几届学生会喝高了都多多少少出过一些事情，所以这个事一直被我按在心头，满脑子都是这件事。
然后……我的地狱之旅开始了。一开始，大家喝的很开心，孩子们唱歌也很棒。结果到了大概24点左右的时候，我逐渐抵挡不住混酒狂灌的攻势，逐渐意识模糊。
下一秒，我就听见了副会长的声音:醒醒吧，11点了，该走了。
我醒过来之后，只觉浑身酸疼，一回头，发现副会用这样的表情望着我……
然后，大家一起吃早饭。在饭局上，他们告诉我昨夜我干的让我后悔终生的事情:


24:00，我逐渐喝的开始失去意识。在失去意识之前，我开始给副会长发微信:晚上回旅馆拜托你了，看好那些喝醉的，不要让他们到处搞事，一定要看好他们。
然后发完之后，我似乎下意识的有些不放心，又开始继续跟其他几个部长发消息:千万别让他们给司机灌酒，千万不要让男女生酒后发生点什么，千万别闹出什么事情，喝了酒的人千万别开车…………
……………………
01:00:
大家正在唱歌，我突然从座位上窜了起来，然后一把抓住面前的酒瓶子:
“怎么还有这么多酒!万一他们灌司机怎么办啊!不行!”然后我端起瓶子把那瓶酒一杯接一杯的吹了……
01:30:
我开始不停的站起来，倒下去，站起来，倒下去，仿佛身体已经按捺不住做下蹲起的欲望……
02:00:
我开始不停的跑卫生间呕吐，每一次都是被人扶着过去扶着回来…………一边被扶着还一边在大吼大叫:让所有部长注意!看着底下人让他们不要乱喝酒!
03:00:
全体学生会成员无一人喝醉，活动圆满结束，所有人站在ktv门口，看着两个壮汉把唯一喝醉的学生会长本人拖了出来……
被挂在壮汉身上的我还在垂死哀嚎:“让……所有部长……开会……我们被……反政府组织……围攻了…………”


自那以后，我的威严与尊严不复存在，威信扫地，成为学生会之耻，被人吐槽至今，整个人都不好了……
不久后，戒酒，再也不喝了。
别赞，要脸，丢人。",23,3
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
517062767,https://www.zhihu.com/api/v4/questions/282469494,b897d38db000d700589d2c679cb9c061,https://www.zhihu.com/api/v4/people/b897d38db000d700589d2c679cb9c061,https://www.zhihu.com/api/v4/answers/517062767,上级公司领导请我们科吃饭，项目做成了的庆功宴。我们科小姑娘喝酒耍滑头，把酒吐在果汁杯里。我们科长干了一杯四两的，觉得喉咙烧正好看到那杯果汁，拿起就喝了下去。之后...当着领导的面也不敢有表情，其他同事笑崩～,139,28
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
514458160,https://www.zhihu.com/api/v4/questions/282469494,d9b10ff5985da77a589aac2ceb8a53a8,https://www.zhihu.com/api/v4/people/d9b10ff5985da77a589aac2ceb8a53a8,https://www.zhihu.com/api/v4/answers/514458160,"朋友去南方出差考察
当地人热情好客
觉得山东人都能喝点
叫了一桌人陪他喝
然而他是个假山东人
酒量差的一B
一会儿就喝大了
喝完接着被拉去不健康的KTV唱歌
顺带按（piao）摩（chang）大保健


然后就断片儿了


第二天起来在自己房间一丝不挂
茫然四望完全不知道发生了什么
然后朋友拿出手机给他看了昨天选的姑娘


巨好看巨好看的，特别特别好看！！




然而他什么都不记得了……




顿足捶胸啊、顿足捶胸！！！",26,2
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
478968865,https://www.zhihu.com/api/v4/questions/282469494,92e1a67dacab1da47c9a6f647166c148,https://www.zhihu.com/api/v4/people/92e1a67dacab1da47c9a6f647166c148,https://www.zhihu.com/api/v4/answers/478968865,"曾经喜欢过一个男生，就是爱而不得的那种
我会经常有事没事就跟他表表白示示爱
后来对方因为嫌我太烦
把我能联系他的所有通讯方式都拉黑了
一开始我是悲伤，一直不肯放过他也一直不愿意放过自己，再后来是愤怒和不甘
后来有一次我喝了好多酒，可能上脑了，我拿着手机打开微信，那时候是半夜两点多，我刷新了一下朋友圈，看看谁还在线，反正逮着了6个半夜发圈的人。我一一私聊
让她们帮我发个短信给他
每人一句话
你若不举便是晴天
无奈我这里总是下雨
我撑了一把伞
躲在一个角落里
这个角落永远没有雨
我骗自己这里一直晴天你一直不举",56,12
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
541409151,https://www.zhihu.com/api/v4/questions/282469494,c0e4fee2af4f5ddf46cf42caad2248ca,https://www.zhihu.com/api/v4/people/c0e4fee2af4f5ddf46cf42caad2248ca,https://www.zhihu.com/api/v4/answers/541409151,"其实我是结了婚的，那时候我老婆正怀着我儿子！而且年少装逼想做个好男人。
再加上，其实有点精神洁癖，就是感觉，很脏……（别打我）
硬答：那一年和朋友两个在东莞工作，晚上想着出去喝两杯，就近去了一家小迪厅，有卡座，我们两个喝了不少，这时候两姑娘，十六七岁样，在场中跳完往我们这坐下了，说：哥，请我们喝两杯呗
我跟我朋友一看，很默契的知道是干啥的：喝呗。
喝完买完单跟着出来了，我笑笑说：有事？
其中一个说：没事，就想玩玩。
我朋友转身就走了，另外一个就跟着他走了。
我呢……嗯，在小迪厅隔壁的奶茶店给那姑娘灌鸡汤。
大概是你还年轻还小，不应该这样出来瞎搞对不起父母啪啦啪啦的说了一大堆。
姑娘后来哭着走的。
第二天我朋友说昨晚跟他走的那个女孩今天早上起来要给他钱！！！！！！！！！！！！
艸！！！！",86,30
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
521771618,https://www.zhihu.com/api/v4/questions/282469494,cfb1c20284c3123a80ca7a72ad4dbe1c,https://www.zhihu.com/api/v4/people/cfb1c20284c3123a80ca7a72ad4dbe1c,https://www.zhihu.com/api/v4/answers/521771618,"把吃东西的视频也传一下


来更新视频了~
忽略我杠铃般的笑声
https://www.zhihu.com/video/1041117876073250816


先匿个名
1.和开酒吧的朋友怼上了，两人互干生命之水，对没错就是那个96度的伏特加，然后他就这样了
在路边一个三轮上拿了个施工安全帽死活不肯拿下来，让他还回去他非要从裤包里摸十块扔车上让人明天自己重新买一个去，最后是用他的劳力士威胁他他才放过这个帽子。
2.这是某一次喝了一宿的清晨，买了馄饨吃，他用各种撩人姿势在人学校大门口吃完了一碗馄饨，对没错，大门口，当时晨练的人，路过的出租车，早点摊的叔叔阿姨，都在看傻子一样看着他
先放这两个吧…如果有人看有人点赞我就给放视频…视频内容更精彩",49,18
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
509997923,https://www.zhihu.com/api/v4/questions/282469494,f99bf32d42081738a1e1bcdcf1c8fad7,https://www.zhihu.com/api/v4/people/f99bf32d42081738a1e1bcdcf1c8fad7,https://www.zhihu.com/api/v4/answers/509997923,"替我朋友强答一次，希望他没有玩知乎

坐标厦门西林的一家烧烤摊 没记错的话叫兄弟烧烤

其实也没什么，就是喝醉之后和路口的石狮子打了一架 先吵了十几分钟 但应该没有吵过石狮子 所以最后大打出手

应该是打赢了 那一餐老板少收了我们一百多",67,14
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
512137208,https://www.zhihu.com/api/v4/questions/282469494,635cfb3c675f247c7a4580a3516ca127,https://www.zhihu.com/api/v4/people/635cfb3c675f247c7a4580a3516ca127,https://www.zhihu.com/api/v4/answers/512137208,"我的一个朋友
KTV喝麻之后冲到楼下，蹭蹭蹭爬上一颗行道树，冲着我们挥手高喊：""同志们好！""


我的另一个朋友
喝醉了之后一定要找小姐，我们都说不知道去哪里找，他哆哆嗦嗦扯过来一张面巾纸，拿一只筷子写字，说是给当地扫黄办写一封介绍信""请协助查找""


我自己
喝醉了被大家扛回去，进了电梯之后，门刚关上，我就觉得头顶光亮得过分，就语重心长地对旁边人说：""不要铺张浪费！把我弄进来洗就洗嘛，夏天头开啥子浴霸嘛…""",28,0
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
490310200,https://www.zhihu.com/api/v4/questions/282469494,a4363899fe5737bbd99a1fda6319a300,https://www.zhihu.com/api/v4/people/a4363899fe5737bbd99a1fda6319a300,https://www.zhihu.com/api/v4/answers/490310200,把派出所的洗手盆吐堵了……,43,11
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
453224040,https://www.zhihu.com/api/v4/questions/282469494,a5c585d64372341cabea23cfce5c6709,https://www.zhihu.com/api/v4/people/a5c585d64372341cabea23cfce5c6709,https://www.zhihu.com/api/v4/answers/453224040,抢了路边老婆婆卖的草莓，领导在后面给我付钱。。。。。,103,11
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
504182989,https://www.zhihu.com/api/v4/questions/282469494,38a2615775b4afce9f173e7df4377df2,https://www.zhihu.com/api/v4/people/38a2615775b4afce9f173e7df4377df2,https://www.zhihu.com/api/v4/answers/504182989,"我身边的朋友。
去见老丈人。哦。也就是岳父。
吃饭，喝酒，开心了。俩人都有点高了。
然后，开始打扑克。红十。
我本人是扑克，麻将都没兴趣的。所以只能在一边看热闹。伺候局。比如茶水，递烟之类。
打扑克的三个人，是我朋友。我朋友的女朋友。我朋友女朋友的爹。
伺候局的是，我，和我朋友女朋友的妈。。
然后高潮出现了：
有一局，我朋友的未来岳父，摸到了2个红十。并且牌面战斗力爆表，直接明牌了。
然后我朋友转头对我说：
X,这个哔又红了。。
这还不算，他女朋友还跟来一句：
不吊他，干他。。
我和旁边的阿姨。。满脸尴尬。。。
要知道，他这女朋友当时没喝酒啊。。我X。这她爹心里啥滋味。。。^_^",78,17
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
473807249,https://www.zhihu.com/api/v4/questions/282469494,d44bbbc3832734ed7d3f405eeff07794,https://www.zhihu.com/api/v4/people/d44bbbc3832734ed7d3f405eeff07794,https://www.zhihu.com/api/v4/answers/473807249,"我有个室友是二代，有天他老爹生日宴，喝多了白酒，满脸通红醉醺醺的回来了。打开电脑玩了会游戏，实在迷糊的不行，后来爬上了床。
夜里，一个喜欢熬夜的室友大喊，“XX，你在干什么！！！”
二代说：“不对啊！我记得这是厕所啊。”
伴着室友的尖叫，我们都惊醒了，打开灯，发现宿舍门角落的书堆上湿了一片。二代尿宿舍了。那夜我们狂笑。笑的敲木板，摇床，快把隔壁宿舍的人给搞醒了。
第二天，二代为了让我保守秘密，决定请我们吃自助餐。但这个消息还是没掩盖住，很快就在班上的女生传开了。
最后说下，那堆书不是我的。至于他为什么尿在书上，他强说没喝醉，说夜里窗外的灯光照进来，书反光错当成了亮堂的厕所。",71,3
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
472604102,https://www.zhihu.com/api/v4/questions/282469494,00f0428d431b6bab866406b45281759f,https://www.zhihu.com/api/v4/people/00f0428d431b6bab866406b45281759f,https://www.zhihu.com/api/v4/answers/472604102,喝酒不作妖，基本没到量https://www.zhihu.com/video/1014479900656320512,51,6
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
526075671,https://www.zhihu.com/api/v4/questions/282469494,c05376607907ee328d5425416b3403b7,https://www.zhihu.com/api/v4/people/c05376607907ee328d5425416b3403b7,https://www.zhihu.com/api/v4/answers/526075671,"我酒量不好，但是爱喝，也敢喝， 之前酗酒的十年里办过大量蠢事，先发一个给大家乐乐，感兴趣的话我会持续更新


第一件:
某年去天津见老朋友，下午三点见面。
第一句话“你明早七点飞机是吧，哦了，咱不耽误时间，把这十五个小时充分利用上！！！”
我:。。。。。。。。。
之后很热情的介绍了一帮兄弟给我认识
第一场饭店:半醉
第二场卡拉OK:断片
。。。睁眼:酒吧，昏厥过去；
。。。睁眼:另一家酒吧，昏厥过去；
。。。睁眼:夜宵店，吃了两口开始吐，昏厥；
。。。睁眼:老式澡堂子休息室躺着，昏厥；
。。。睁眼:某茶馆包厢，昏厥；
（大部分醒来时候不是在敬酒就是在被敬）
。。。。。。。。。期间夜游天津城。。。。。。。。。
酒基本醒的时候是凌晨四点，某酒店门口草坪躺着，身边放着一个很大的不锈钢果盘，和哥们确认过眼神，他掐烟，叹了一口气:“果盘是昨天卡拉OK结束你死抱着不撒手，没办法就花钱买下来了，然后抱着转了一晚上。”",53,9
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
479051103,https://www.zhihu.com/api/v4/questions/282469494,125e2a862d60fbc33671831a79317f2d,https://www.zhihu.com/api/v4/people/125e2a862d60fbc33671831a79317f2d,https://www.zhihu.com/api/v4/answers/479051103,"喝完酒把科三考过了


补充一下
我的朋友 有一天晚上打篮球 人家手肘把他的胸给撞了 胸部出血 把肺给遮了一半 他还不知道 不当回事 第二天上午去把课二考过了 下午人就不行了 去医院了 医生说晚来半天就没了 躺了一个月后出院 请我们吃饭 没错 我喝完酒把科三考了",39,12
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
499133477,https://www.zhihu.com/api/v4/questions/282469494,0,https://www.zhihu.com/api/v4/people/0,https://www.zhihu.com/api/v4/answers/499133477,"很久前的事了
有一次跟朋友还有一个女同学一起吃饭喝酒。简称女同学叫她吧。喝着喝着就感觉多了。趁着朋友去卫生间的时间，跟她亲了。那时候开始心中的欲火被爆发出来。接下来喝酒就是心不在焉。想早点把朋友送走。喝的差不多了这朋友还说要去ktv。不走吧怕被看出来。硬着头皮就去了。去了以后哪有唱歌的欲望。
终于唱的差不多了朋友也喝的差不多了就提议走。就打了个车让朋友先走。这没眼力见儿的说不一起回去吗？ 我就敷衍一下。还有事呢。
把他送走了。
哎呀 就抓了个我的心跳的很厉害。打了个车去她家附近的酒店。结果第一家没有房间了。走着去了第二家。刚要掏钱。尴尬的是钱不够了。结果她说她付。
进房间以后她去床上躺着。我去快速的洗完澡出来了。出来后发现她躺下了。那我还犹豫什么直接上去大战三百回合。期间还问我是不是比我女朋友好。那我就必须说好了。她的叫声真的很销魂。
那晚做了两次然后就睡了。 早上起来我们俩在很尴尬的场面下又来了一次。
出酒店的时候在电梯里老尴尬了。出了门口就说拜拜就各自散了。然后后悔为什么喝酒干出了这样的事
那时候我们都有男女朋友。而且互相还都见过面。
就是想在这抒发一下。写的不太好。也别见怪",181,100
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
504296994,https://www.zhihu.com/api/v4/questions/282469494,3cc570376314f20727644142652577bf,https://www.zhihu.com/api/v4/people/3cc570376314f20727644142652577bf,https://www.zhihu.com/api/v4/answers/504296994,"前段时间我开始写灵异故事，吸引了一波鬼蜜。
有一个鬼蜜出差到杭州约了一起吃饭。
当时没想着喝酒，也不知道大家都喜欢喝酒。
到了地方才知道这家伙点了一瓶米酒。
我也是很久没喝酒然后拿了一个杯子开始喝。
两个人喝了四瓶米酒。
喝过米酒的都知道，喝的时候没感觉，甜甜的很好喝，喝完之后才知道，天哪这后劲，woc
第二天起来，收拾包准备上班的时候才发现，
卧槽，我包里怎么有两个酒瓶子？
卧槽，酒瓶子里没有酒？
卧槽，昨晚上我都干了什么？


第二天中午的时候问对方昨晚怎么回事？
结果人家告诉我，你喝到一半说要把瓶子带回去，然后你就自己使劲往包里装，后来想给你打个车回家，结果你非得自己走回去，走就走吧，反正也不远，结果走到一半你就说要上厕所，然后俩人大半夜的开始找厕所。简直了，不知道你喝多会这样......


我......",16,1
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
629173289,https://www.zhihu.com/api/v4/questions/282469494,b03e0f3eb71879d709163c5335e7de84,https://www.zhihu.com/api/v4/people/b03e0f3eb71879d709163c5335e7de84,https://www.zhihu.com/api/v4/answers/629173289,"倒不是我，我酒品一向不错。
正月走亲戚的时候，碰见了一初中玩得较好的兄弟，老久没见，就多聊了一会儿。
后来聊着聊着就被他带到了我们初中同学的一个聚会上。
到那里的时候，乌泱泱地二十来号人，其中有些人结婚的早，还拖儿带女的过来了。
当天晚上大伙喝得都有点多，其中一兄弟酒后失态、醉眼朦胧地逗着当年哭追不得的姑娘的儿子，说:来、宝贝……叫叔叔一声爸爸、叔叔就给你一百块钱。
当时我们这些清醒的见那姑娘脸都变了，都觉得这事儿过了，于是刚想开口劝劝。
但是没想到那孩子刚刚开始咿呀学语，只会叫爸爸。
于是愣是那一声声清脆稚嫩的爸爸声中把那兄弟的酒喊醒了一半·····",2,0
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
500689202,https://www.zhihu.com/api/v4/questions/282469494,3fa6dfceb2e2962299bd8fdd95fded36,https://www.zhihu.com/api/v4/people/3fa6dfceb2e2962299bd8fdd95fded36,https://www.zhihu.com/api/v4/answers/500689202,"暴力拒绝了告白的男生。
我喝不醉，不是酒量大，是胃不好，基本上喝进去存不下就吐出来了，喝多少吐多少，所以喝酒会虚弱（因为吐的），会有一点兴奋（多少还是吸收了一点），但是不会喝多做什么不可挽回的事（比如被人占便宜）。
然后学校社团聚会，有个男生想趁我喝多告白，于是拼命起哄敬酒，我果不其然“喝多了”，脸通红，趴在桌子上，非常难受。
他凑过来说有事要说，把我拉出了包间，而后又说忘了带东西回去拿一下，我在外面等，结果被他一通闹胃又翻腾了，去卫生间又吐了一次，回来以后简直暴躁得想杀人。
等他出来，就引着我去饭店门外，非蹲在路灯照不到的阴影处喂蚊子，而后跟我说：“我喜欢你，咱俩在一起吧。”
我：“......”
老子忍着恶心跟你下楼，你特么就跟我说这个？
他看我没反应，也不知道是以为我同意了，还是觉得我醉酒方便占便宜，抓着我肩膀就凑过来想亲我，他身上的酒味靠过来，让人有点反胃。我脑子也是有点不太转，感觉自己灵魂立在当场，身体就随着本能自行动了，直接抡圆了一耳光抽上去，他一个180+还挺壮的男生直接被我抡趴到了地上。
我站在那还有点愣，不得不说喝了酒反应确实有点慢，愣了大概四五秒吧，灵魂才一点点回来，跟他说：“你喝多了吧？”
嗯，是那种非常温柔非常淑女非常正常的语气，还下意识去扶他。他吓得往后瑟缩了一下。
我看他不用帮忙，就回饭店包厢继续吃饭了。
我回去以后，包厢里还是群魔乱舞的状况，都沾了酒，还清醒的不太多，我要了份汤躲在角落慢慢喝，一个和我关系不错的男生凑过来，说：“你干吗去了？刚某某（告白的男生）说他送你回学校，我还担心呢，但太难受了，看到学长追出去看了，就没跟着。”
我说：“没事，聊了下期内容的事。”
过了一会儿，追出去的学长一脸阴晴不定地回来了，告白的男生并没有，直到我们饭局结束也没回来，估计是自己回学校了。
这个学长大四时成了我男朋友，他后来说：“卧槽当时吓尿了好嘛，本来对你挺有好感的，结果看你文文静静一个小姑娘打人这么凶，瞬间不敢表白了，这特么要在一起了，我这小身板不被你打残了啊！”
我：“你就不怕告白的时候就被我抡地上吗？”
学长：“不怕。我琢磨着我这张脸还是挺对你胃口的，你应该不舍得。但在一起时间长了就不好说了。”
emmm，其实我不喝酒也不敢这么打人的，你要相信那个不是我，真的不是我。
PS：我男朋友（现在是前男友了）180，不过是那种长得很单薄的男生，很瘦。另外，我真没打过他，真的，不是因为家暴分手的，正经脸。",44,7
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
451361458,https://www.zhihu.com/api/v4/questions/282469494,cea4346d1c84f0f44cf54158ed50fa67,https://www.zhihu.com/api/v4/people/cea4346d1c84f0f44cf54158ed50fa67,https://www.zhihu.com/api/v4/answers/451361458,我觉得喝多了怎么怎么怎么过分出格，怎么日人或被日的，都是骗子，喝点酒是借口罢了。为啥我他妈喝的越多，反而越清醒，最高纪录喝了三斤白酒加几瓶红酒，从下午六点喝到晚上一点，换了三个场子，除了觉得走路有点软，其他都好清醒好吗。戒酒五年了。反而觉得时不时迷惑。,89,42
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
462840435,https://www.zhihu.com/api/v4/questions/282469494,158619bfe895d4c234d9d2b923cec633,https://www.zhihu.com/api/v4/people/158619bfe895d4c234d9d2b923cec633,https://www.zhihu.com/api/v4/answers/462840435,"有点暴力，有点黄……
1 我大爷，在家喝多了，在院子里对着他家狗聊了半个多小时，说什么喂，你还认识我吗，你知道我是谁吗……吓得狗在狗窝瑟瑟发抖。
然后打电话，拿着手机，对着电视开始聊……
2 我大3那年，宿友宝强在外面租的房子。两室一厅，宝强住在次卧。我们几个人喝酒。我自己喝了一瓶红酒，一瓶牛栏山，4个夺命大雪花。躺在他床上开始吐，床上，我自己脸上都是，头疼了两天……
这个酒局也是莫名其妙的的，我还差点做了坏人。
人员
1 我，
2 我舍友宝强君
3 宝强君的班长
4 还有一对情侣，女的简称小哈尔滨。男的简称小农安
女的哈尔滨人21岁，瞒着家里出来上班，认识了小男生好像是农安人，19岁吧。就瞒着家里在小农安家同居了半年了
5 小农安
5个人的酒局子，我和班长关系一般，都是学生会的，小情侣是班长打英雄联盟认识的
这个酒局的发起人班长大人，发起原因是想睡小哈尔滨（我也是酒醒后第二天宝强告诉我的）
那天是周六晚上，班长买的酒水和下酒菜。5个牛栏山，3个红酒，一箱夺命大雪花。
我是班长找来陪酒的，我艹，后来我才反应过来。
小农安酒量一般，班长，宝强一直劝酒，小农安有点蒙了，我也有点蒙，我去次卧躺着，班长扶着小农安到主卧躺着。客厅就剩宝强和小哈尔滨。宝强亲了她，摸了几把。小哈尔滨比较中意宝强。班长从主卧出来看到后有点受不了。把宝强支到主卧去看看小农安，然后要亲小哈尔滨，亲了几下不过瘾，要把手伸进去。小哈尔滨不同意。这时小农安从主卧出来了，班长一本正经，宝强把我从次卧拉出来接着喝，可能觉得喝多好办事吧。
第二场酒局开始
班长一直劝酒，小哈尔滨反应过来了，看着就我是个好人，拉着我手说，哥，不喝了行不。我说中。
班长桌子底下拧我腿。我也知道怎么回事了。就放下酒杯去睡觉了，不能助纣为虐呀。我还有节操呢。
留下他们4个喝，小农安在酒桌上快睡着了，班长扶着小哈尔滨去主卧，宝强在客厅
班长要把小哈尔滨扑倒床上，小哈尔滨不同意。这时迷迷糊糊的小农安进来了，班长吓得躲在窗帘后。
估计是小哈尔滨告诉了小农安，这时都从主卧出来回到饭桌。班长接着劝酒，小农安接着喝，小哈尔滨大喊，你是不是傻呀。拿起衣服拉着小农安就跑下了楼。
这个时候班长怒了，他妈的老子钱都花了还没磕上，就拉着宝强追出去了，大家喝的都有点晕，冬天，路滑。班长摔倒了很多次，也没追上。附近就一个宾馆，班长分析小情侣跑进了这个宾馆。班长和宝强去宾馆大堂待了会，问前台接待，没人鸟他。给我打电话，我认识宾馆经理，之前我住每次给前台打个招呼不收钱。
班长让我给经理打电话问问，我立马关了机，去他妈的吧。
班长后来和宝强就回来了，班长住在宝强后面一栋楼。班长对象还没睡，担心他什么时候回去，大概1点多了。班长没磕到很生气，说我喝酒呢。宝强就把班长送回去了。宝强回到家对我说了这些事情，说班长兜里要有钱，当天晚上就不回家，出去嫖了。
还好我没做什么坏事
现在事后想想，还心有余悸，我一个有信仰的中二青年，卧室里贴着周总理和毛爷爷的画像，每天沐浴在D的光辉照耀下。
之前还修了一段时间禅，如果不好的事情发生了，结果会怎么样，还能不能顺利毕业，又会损失多少阴德……
这个世界不是那么好，也不至于那么黑暗，生而为人，一心向善！",84,18
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
